Dep_Code,Arr_Code,Dep_Date,Arr_Date,airline,baggage,flightstops,totaltime,Scrap_Date,triptype,price
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,1,620,8/14/2025,oneway,61.11
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,690,8/14/2025,oneway,61.11
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,885,8/14/2025,oneway,61.11
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,1275,8/14/2025,oneway,61.25
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,1545,8/14/2025,oneway,61.25
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,2,1690,8/14/2025,oneway,63.16
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,2,1980,8/14/2025,oneway,63.16
JAI,CCU,8/24/2025 7:15,8/24/2025,6E,With Baggage,2,1740,8/14/2025,oneway,63.76
JAI,CCU,8/24/2025 7:15,8/24/2025,6E,With Baggage,2,2030,8/14/2025,oneway,63.76
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,790,8/14/2025,oneway,63.76
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,1080,8/14/2025,oneway,63.76
JAI,CCU,8/24/2025 18:50,8/24/2025,IX,With Baggage,1,1430,8/14/2025,oneway,65.12
JAI,CCU,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,1665,8/14/2025,oneway,65.67
JAI,CCU,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,965,8/14/2025,oneway,65.67
JAI,CCU,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,1395,8/14/2025,oneway,65.67
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,67.77
JAI,CCU,8/24/2025 18:50,8/24/2025,IX,With Baggage,1,1430,8/14/2025,oneway,67.77
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,1545,8/14/2025,oneway,68.14
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,1275,8/14/2025,oneway,68.14
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1230,8/14/2025,oneway,71.41
JAI,CCU,8/24/2025 12:45,8/24/2025,IX,With Baggage,2,1285,8/14/2025,oneway,71.61
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,605,8/14/2025,oneway,72.15
JAI,CCU,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,1720,8/14/2025,oneway,72.34
JAI,CCU,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,1020,8/14/2025,oneway,72.34
JAI,CCU,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,1450,8/14/2025,oneway,72.34
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,515,8/14/2025,oneway,74.01
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,480,8/14/2025,oneway,75.18
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,675,8/14/2025,oneway,75.18
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,720,8/14/2025,oneway,75.56
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,75.74
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,2,1345,8/14/2025,oneway,76.52
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,1165,8/14/2025,oneway,76.88
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,1345,8/14/2025,oneway,76.88
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,1,1100,8/14/2025,oneway,76.97
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,1,1620,8/14/2025,oneway,76.97
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,1,870,8/14/2025,oneway,77.45
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1530,8/14/2025,oneway,78.4
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1230,8/14/2025,oneway,78.4
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,420,8/14/2025,oneway,79.4
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,420,8/14/2025,oneway,81.96
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,600,8/14/2025,oneway,82.06
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,1405,8/14/2025,oneway,82.22
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,1,1705,8/14/2025,oneway,82.22
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,975,8/14/2025,oneway,84.58
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1230,8/14/2025,oneway,84.74
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,1,815,8/14/2025,oneway,85.18
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,2,600,8/14/2025,oneway,85.34
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,1,1255,8/14/2025,oneway,86.68
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,1,1540,8/14/2025,oneway,86.68
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,1,1735,8/14/2025,oneway,86.68
JAI,CCU,8/24/2025 9:00,8/24/2025,6E,With Baggage,0,125,8/14/2025,oneway,88.58
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,1635,8/14/2025,oneway,88.58
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,1495,8/14/2025,oneway,89.83
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,1195,8/14/2025,oneway,89.83
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,700,8/14/2025,oneway,90.95
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,720,8/14/2025,oneway,91.13
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,1,1115,8/14/2025,oneway,91.68
JAI,CCU,8/24/2025 18:10,8/24/2025,6E,With Baggage,0,145,8/14/2025,oneway,94.28
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,925,8/14/2025,oneway,97.6
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,1085,8/14/2025,oneway,108.15
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,1660,8/14/2025,oneway,109.63
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,920,8/14/2025,oneway,114.08
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,1085,8/14/2025,oneway,114.37
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,790,8/14/2025,oneway,116.02
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,905,8/14/2025,oneway,117.17
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,920,8/14/2025,oneway,120.04
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,965,8/14/2025,oneway,121.93
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,1,445,8/14/2025,oneway,122.59
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,530,8/14/2025,oneway,123.3
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,1,290,8/14/2025,oneway,124.9
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,650,8/14/2025,oneway,127.07
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,1,1330,8/14/2025,oneway,127.76
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,1,1615,8/14/2025,oneway,127.76
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,1,890,8/14/2025,oneway,127.76
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,1,1190,8/14/2025,oneway,127.76
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,810,8/14/2025,oneway,130.12
JAI,CCU,8/24/2025 20:05,8/24/2025,IX,With Baggage,2,695,8/14/2025,oneway,130.12
JAI,CCU,8/24/2025 10:55,8/24/2025,6E,With Baggage,0,135,8/14/2025,oneway,130.75
JAI,CCU,8/24/2025 12:45,8/24/2025,IX,With Baggage,2,930,8/14/2025,oneway,132.34
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,2,650,8/14/2025,oneway,134.45
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,2,585,8/14/2025,oneway,134.45
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,2,495,8/14/2025,oneway,135.28
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,825,8/14/2025,oneway,136.3
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,330,8/14/2025,oneway,136.35
JAI,CCU,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,320,8/14/2025,oneway,136.35
JAI,CCU,8/24/2025 10:05,8/24/2025,IX,With Baggage,2,680,8/14/2025,oneway,139.43
JAI,CCU,8/24/2025 17:30,8/24/2025,IX,With Baggage,2,645,8/14/2025,oneway,140.48
JAI,CCU,8/24/2025 17:30,8/24/2025,IX,With Baggage,2,645,8/14/2025,oneway,143.45
JAI,CCU,8/24/2025 17:10,8/24/2025,IX,With Baggage,2,980,8/14/2025,oneway,145.83
JAI,CCU,8/24/2025 18:05,8/24/2025,IX,With Baggage,2,925,8/14/2025,oneway,145.83
JAI,CCU,8/24/2025 18:05,8/24/2025,IX,With Baggage,2,930,8/14/2025,oneway,150.86
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,880,8/14/2025,oneway,151.47
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,515,8/14/2025,oneway,151.47
JAI,CCU,8/24/2025 10:45,8/24/2025,IX,With Baggage,2,305,8/14/2025,oneway,152.63
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,695,8/14/2025,oneway,152.95
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,695,8/14/2025,oneway,154.41
JAI,CCU,8/24/2025 8:05,8/24/2025,IX,With Baggage,2,525,8/14/2025,oneway,160.06
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,660,8/14/2025,oneway,160.18
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,705,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,820,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,705,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,820,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,705,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,820,8/14/2025,oneway,161.09
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,1005,8/14/2025,oneway,164.85
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,820,8/14/2025,oneway,165.54
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,705,8/14/2025,oneway,165.54
JAI,CCU,8/24/2025 12:50,8/24/2025,6E,With Baggage,1,595,8/14/2025,oneway,166.53
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,2,780,8/14/2025,oneway,168.17
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,2,780,8/14/2025,oneway,168.17
JAI,CCU,8/24/2025 18:40,8/24/2025,IX,With Baggage,2,895,8/14/2025,oneway,168.17
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,880,8/14/2025,oneway,168.49
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,880,8/14/2025,oneway,168.49
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,565,8/14/2025,oneway,168.98
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,865,8/14/2025,oneway,168.98
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,865,8/14/2025,oneway,168.98
JAI,CCU,8/24/2025 22:55,8/24/2025,6E,With Baggage,2,1005,8/14/2025,oneway,168.98
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,695,8/14/2025,oneway,173.16
JAI,CCU,8/24/2025 6:30,8/24/2025,AI,With Baggage,2,695,8/14/2025,oneway,173.16
JAI,CCU,8/24/2025 19:55,8/24/2025,AI,With Baggage,2,705,8/14/2025,oneway,174.42
JAI,CCU,8/24/2025 18:40,8/24/2025,6E,With Baggage,2,830,8/14/2025,oneway,185.55
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,965,8/14/2025,oneway,237.99
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,965,8/14/2025,oneway,239.37
JAI,CCU,8/24/2025 13:35,8/24/2025,AI,With Baggage,2,965,8/14/2025,oneway,240.03
JAI,BOM,8/24/2025 6:05,8/24/2025,6E,With Baggage,0,105,8/14/2025,oneway,41.96
JAI,BOM,8/24/2025 6:30,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,42.85
JAI,BOM,8/24/2025 6:30,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,43.19
JAI,BOM,8/24/2025 23:15,8/24/2025,6E,With Baggage,0,110,8/14/2025,oneway,51.01
JAI,BOM,8/24/2025 10:05,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,54.26
JAI,BOM,8/24/2025 10:05,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,55.04
JAI,BOM,8/24/2025 9:15,8/24/2025,6E,With Baggage,1,510,8/14/2025,oneway,55.58
JAI,BOM,8/24/2025 8:35,8/24/2025,6E,With Baggage,1,610,8/14/2025,oneway,55.58
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,1410,8/14/2025,oneway,58.48
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,1235,8/14/2025,oneway,58.48
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,270,8/14/2025,oneway,63.36
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,270,8/14/2025,oneway,66.75
JAI,BOM,8/24/2025 13:35,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,68.86
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,380,8/14/2025,oneway,69.18
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,445,8/14/2025,oneway,69.18
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,515,8/14/2025,oneway,69.28
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,555,8/14/2025,oneway,69.28
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,705,8/14/2025,oneway,70.3
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,350,8/14/2025,oneway,72.24
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,1380,8/14/2025,oneway,73.21
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,1080,8/14/2025,oneway,73.21
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,915,8/14/2025,oneway,73.21
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,850,8/14/2025,oneway,73.21
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,705,8/14/2025,oneway,73.21
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,295,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,610,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,305,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,635,8/14/2025,oneway,75.49
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,780,8/14/2025,oneway,75.49
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,955,8/14/2025,oneway,76.35
JAI,BOM,8/24/2025 12:55,8/24/2025,6E,With Baggage,0,105,8/14/2025,oneway,76.83
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1405,8/14/2025,oneway,76.95
JAI,BOM,8/24/2025 13:35,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,79.11
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,825,8/14/2025,oneway,80.15
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,740,8/14/2025,oneway,80.31
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,470,8/14/2025,oneway,81.01
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1075,8/14/2025,oneway,85.88
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,86.22
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,475,8/14/2025,oneway,86.22
JAI,BOM,8/24/2025 19:55,8/24/2025,AI,With Baggage,0,130,8/14/2025,oneway,86.61
JAI,BOM,8/24/2025 19:55,8/24/2025,AI,With Baggage,0,130,8/14/2025,oneway,87.99
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,475,8/14/2025,oneway,88.42
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,88.42
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,315,8/14/2025,oneway,88.9
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1350,8/14/2025,oneway,89.68
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,460,8/14/2025,oneway,89.93
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,530,8/14/2025,oneway,89.93
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,710,8/14/2025,oneway,90.89
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,385,8/14/2025,oneway,92.15
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,530,8/14/2025,oneway,92.22
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,2,1650,8/14/2025,oneway,92.82
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,385,8/14/2025,oneway,94.75
JAI,BOM,8/24/2025 18:40,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,95.48
JAI,BOM,8/24/2025 10:45,8/24/2025,IX,With Baggage,1,410,8/14/2025,oneway,96.6
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1315,8/14/2025,oneway,96.69
JAI,BOM,8/24/2025 18:40,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,96.88
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,2,1705,8/14/2025,oneway,98.5
JAI,BOM,8/24/2025 10:45,8/24/2025,IX,With Baggage,1,410,8/14/2025,oneway,99.22
JAI,BOM,8/24/2025 19:05,8/24/2025,6E,With Baggage,0,110,8/14/2025,oneway,100.93
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1565,8/14/2025,oneway,113.71
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,675,8/14/2025,oneway,120.29
JAI,BOM,8/24/2025 17:30,8/24/2025,X1,With Baggage,1,920,8/14/2025,oneway,160.95
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,2450,8/14/2025,oneway,374.58
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,2495,8/14/2025,oneway,374.58
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,1025,8/14/2025,oneway,389.35
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,1055,8/14/2025,oneway,389.35
JAI,BOM,8/24/2025 6:05,8/24/2025,6E,With Baggage,0,105,8/14/2025,oneway,41.96
JAI,BOM,8/24/2025 6:30,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,42.89
JAI,BOM,8/24/2025 6:30,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,43.19
JAI,BOM,8/24/2025 23:15,8/24/2025,6E,With Baggage,0,110,8/14/2025,oneway,51.01
JAI,BOM,8/24/2025 10:05,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,54.3
JAI,BOM,8/24/2025 10:05,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,55.04
JAI,BOM,8/24/2025 9:15,8/24/2025,6E,With Baggage,1,510,8/14/2025,oneway,55.58
JAI,BOM,8/24/2025 8:35,8/24/2025,6E,With Baggage,1,610,8/14/2025,oneway,55.58
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,1410,8/14/2025,oneway,58.52
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,1235,8/14/2025,oneway,58.52
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,270,8/14/2025,oneway,63.36
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,270,8/14/2025,oneway,66.8
JAI,BOM,8/24/2025 13:35,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,68.91
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,380,8/14/2025,oneway,69.18
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,445,8/14/2025,oneway,69.18
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,515,8/14/2025,oneway,69.34
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,555,8/14/2025,oneway,69.34
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,705,8/14/2025,oneway,70.3
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,350,8/14/2025,oneway,72.24
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,1380,8/14/2025,oneway,73.26
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,1080,8/14/2025,oneway,73.26
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,915,8/14/2025,oneway,73.26
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,850,8/14/2025,oneway,73.26
JAI,BOM,8/24/2025 20:05,8/24/2025,IX,With Baggage,1,705,8/14/2025,oneway,73.26
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,295,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,610,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,305,8/14/2025,oneway,74.6
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,635,8/14/2025,oneway,75.49
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,780,8/14/2025,oneway,75.49
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,955,8/14/2025,oneway,76.4
JAI,BOM,8/24/2025 12:55,8/24/2025,6E,With Baggage,0,105,8/14/2025,oneway,76.83
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1405,8/14/2025,oneway,77.01
JAI,BOM,8/24/2025 13:35,8/24/2025,AI,With Baggage,0,120,8/14/2025,oneway,79.11
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,825,8/14/2025,oneway,80.2
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,1,740,8/14/2025,oneway,80.31
JAI,BOM,8/24/2025 13:40,8/24/2025,6E,With Baggage,1,470,8/14/2025,oneway,81.01
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1075,8/14/2025,oneway,85.94
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,86.22
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,475,8/14/2025,oneway,86.22
JAI,BOM,8/24/2025 19:55,8/24/2025,AI,With Baggage,0,130,8/14/2025,oneway,86.67
JAI,BOM,8/24/2025 19:55,8/24/2025,AI,With Baggage,0,130,8/14/2025,oneway,87.99
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,475,8/14/2025,oneway,88.49
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,1,405,8/14/2025,oneway,88.49
JAI,BOM,8/24/2025 8:05,8/24/2025,IX,With Baggage,1,315,8/14/2025,oneway,88.9
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1350,8/14/2025,oneway,89.75
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,460,8/14/2025,oneway,89.93
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,530,8/14/2025,oneway,89.93
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,710,8/14/2025,oneway,90.96
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,385,8/14/2025,oneway,92.15
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,530,8/14/2025,oneway,92.29
JAI,BOM,8/24/2025 18:05,8/24/2025,IX,With Baggage,2,1650,8/14/2025,oneway,92.89
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,1,385,8/14/2025,oneway,94.82
JAI,BOM,8/24/2025 18:40,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,95.55
JAI,BOM,8/24/2025 10:45,8/24/2025,IX,With Baggage,1,410,8/14/2025,oneway,96.6
JAI,BOM,8/24/2025 18:00,8/24/2025,IX,With Baggage,1,1315,8/14/2025,oneway,96.76
JAI,BOM,8/24/2025 18:40,8/24/2025,IX,With Baggage,0,125,8/14/2025,oneway,96.88
JAI,BOM,8/24/2025 17:10,8/24/2025,IX,With Baggage,2,1705,8/14/2025,oneway,98.57
JAI,BOM,8/24/2025 10:45,8/24/2025,IX,With Baggage,1,410,8/14/2025,oneway,99.29
JAI,BOM,8/24/2025 19:05,8/24/2025,6E,With Baggage,0,110,8/14/2025,oneway,100.93
JAI,BOM,8/24/2025 22:10,8/24/2025,IX,With Baggage,2,1565,8/14/2025,oneway,113.79
JAI,BOM,8/24/2025 18:55,8/24/2025,6E,With Baggage,1,675,8/14/2025,oneway,120.29
JAI,BOM,8/24/2025 17:30,8/24/2025,X1,With Baggage,1,920,8/14/2025,oneway,160.95
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,2450,8/14/2025,oneway,374.58
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,2495,8/14/2025,oneway,374.58
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,1025,8/14/2025,oneway,389.35
JAI,BOM,8/24/2025 5:05,8/24/2025,SG,With Baggage,2,1055,8/14/2025,oneway,389.35
